source,target,weight
44,26,136449.0
44,27,1521742.0
44,28,10829.0
44,29,15373.0
44,30,398771.0
44,31,251861.0
44,32,335671.0
44,33,176951.0
44,34,517960.0
44,35,1492610.0
44,36,354618.0
44,37,181968.0
44,39,195824.0
44,40,80616.0
44,42,39219.0
44,45,1861834.0
44,48,5125.0
44,49,21535.0
44,51,4336.0
44,52,24401.0
44,53,574.0
44,54,10471.0
44,55,31334.0
44,57,223.0
44,58,10215.0
44,59,6671.0
44,60,13960.0
44,62,111943.0
44,63,97658.0
44,66,9417.0
44,67,5190.0
44,68,318670.0
44,69,94392.0
44,70,315479.0
44,71,12774.0
44,72,607.0
44,73,23156.0
44,74,3423.0
44,75,2471.0
44,76,138492.0
44,77,874.0
44,78,54229.0
44,79,832.0
44,80,221556.0
44,82,266518.0
44,83,3394.0
44,84,57530.0
44,86,4655.0
44,87,25171.0
44,88,12992.0
44,89,25651.0
44,90,3534.0
44,91,19532.0
44,92,5256.0
44,94,93873.0
44,95,7146.0
44,96,33335.0
44,97,2443.0
44,98,68343.0
44,99,780.0
44,100,963.0
44,102,22505.0
44,103,10393.0
44,104,345.0
44,105,58000.0
44,108,14860.0
44,109,289633.0
44,110,42745.0
44,112,22438.0
44,113,4807.0
44,115,1403.0
44,116,1909.0
44,117,13002.0
44,118,51.0
44,119,25699.0
44,120,9185.0
44,121,26511.0
44,124,1885.0
44,125,25647.0
44,127,61732.0
44,128,17215.0
44,130,2586.0
44,133,903.0
44,134,47160.0
44,136,1337.0
44,138,927.0
44,139,92.0
44,140,24460.0
44,146,18306.0
44,148,63053.0
44,150,13161.0
44,155,5086.0
44,156,4300.0
44,157,1360.0
44,158,38174.0
44,159,1017.0
44,165,2.0
44,166,142.0
44,168,100904.0
44,170,565.0
44,173,552.0
44,178,6103.0
44,180,9603.0
44,181,1203.0
44,182,1362.0
44,187,4843.0
44,190,218.0
44,193,1485.0
44,212,2400.0
44,213,90.0
45,1,40768.0
45,2,971564.0
45,3,30795.0
45,4,483580.0
45,5,496714.0
45,6,15321474.0
45,7,23693278.0
45,8,2652270.0
45,9,17607799.0
45,10,3426551.0
45,11,130887.0
45,13,31004.0
45,14,570397.0
45,15,1445613.0
45,16,876397.0
45,17,360888.0
45,18,2197097.0
45,19,13842.0
45,21,301531.0
45,22,712703.0
45,23,14588879.0
45,25,158611.0
45,26,789867.0
45,27,1648433.0
45,28,255840.0
45,29,943904.0
45,30,177157.0
45,31,5330804.0
45,32,1294333.0
45,33,915541.0
45,34,559828.0
45,35,1183662.0
45,36,157009.0
45,37,249172.0
45,39,1117938.0
45,40,1905407.0
45,42,188380.0
45,44,1446974.0
45,48,21049.0
45,49,105590.0
45,51,11997.0
45,52,15505.0
45,53,5821.0
45,54,11862.0
45,55,798897.0
45,57,4828.0
45,58,536171.0
45,59,11446.0
45,60,28112.0
45,62,13317.0
45,63,45160.0
45,66,233273.0
45,67,240691.0
45,68,114150.0
45,69,43366.0
45,70,538402.0
45,71,97125.0
45,72,49522.0
45,73,23279.0
45,74,94387.0
45,75,17746.0
45,76,14976597.0
45,77,1321.0
45,78,880962.0
45,79,245609.0
45,80,134442.0
45,82,162893.0
45,83,21189.0
45,84,62775.0
45,86,10160.0
45,87,7196.0
45,88,48427.0
45,89,444995.0
45,90,18151.0
45,91,320071.0
45,92,19701.0
45,94,1110932.0
45,95,29710.0
45,96,431141.0
45,97,489188.0
45,98,7789.0
45,99,3935.0
45,100,35063.0
45,102,28569.0
45,103,399717.0
45,104,7358.0
45,105,287765.0
45,108,760846.0
45,109,242380.0
45,110,32658.0
45,112,291991.0
45,113,16916.0
45,115,948.0
45,116,29162.0
45,117,26766.0
45,118,6173.0
45,119,81689.0
45,120,58957.0
45,121,5582.0
45,124,1996.0
45,125,33812.0
45,127,118099.0
45,128,108775.0
45,130,38093.0
45,133,19048.0
45,134,64183.0
45,136,48489.0
45,138,673.0
45,139,7887.0
45,140,6658.0
45,146,199718.0
45,148,4385.0
45,150,2865.0
45,155,15836.0
45,156,15611.0
45,157,55830.0
45,158,75103.0
45,159,2286.0
45,165,11871.0
45,166,778.0
45,168,4944.0
45,170,5055.0
45,173,497.0
45,178,37015.0
45,180,1273.0
45,181,1818.0
45,182,65597.0
45,187,18266.0
45,190,5.0
45,193,5982.0
45,212,8976.0
45,213,813.0
46,1,16855.0
46,2,68.0
46,3,1832.0
46,4,1305.0
46,5,6.0
46,6,206.0
46,7,718341.0
46,8,29.0
46,9,716572.0
46,10,1740.0
46,11,11.0
46,13,3.0
46,14,2823.0
46,15,12503.0
46,17,4485.0
46,18,5465.0
46,19,74201.0
46,22,16788.0
46,23,313.0
46,25,93.0
46,26,3531.0
46,27,3228.0
46,28,9609.0
46,30,790.0
46,31,4481.0
46,32,518152.0
46,33,976.0
46,35,97.0
46,36,5.0
46,37,39.0
46,39,3977.0
46,40,48301.0
46,42,9602.0
46,44,74.0
46,45,1942.0
46,49,29.0
46,51,233.0
46,60,13.0
46,63,4898.0
46,68,4.0
46,69,185.0
46,70,388.0
46,71,209.0
46,72,3831.0
46,73,138.0
46,76,2.0
46,78,1516.0
46,80,16.0
46,82,1081.0
46,83,694.0
46,84,395.0
46,86,129.0
46,88,598.0
46,90,3.0
46,91,641.0
46,95,3.0
46,96,338.0
46,98,16.0
46,100,5158.0
46,105,8.0
46,109,84.0
46,112,5.0
46,116,59.0
46,117,20823.0
46,121,1024.0
46,133,3055.0
46,134,5.0
46,146,48.0
47,1,7089.0
47,2,134427.0
47,3,5621.0
47,4,114638.0
47,5,24258.0
47,6,85411.0
47,7,1382000.0
47,8,134806.0
47,9,1022986.0
47,10,223520.0
47,11,7436.0
47,13,6181.0
47,14,101535.0
47,15,515492.0
47,16,98.0
47,17,124574.0
47,18,310565.0
47,19,2491.0
47,21,2701.0
47,22,196015.0
47,23,264312.0
47,25,9125.0
47,26,633765.0
47,27,241354.0
47,28,17942.0
47,29,1203006.0
47,30,34180.0
47,31,209908.0
47,32,272293.0
47,33,20365.0
47,34,118847.0
47,35,183520.0
47,36,15902.0
47,37,25292.0
47,39,107895.0
47,40,43968.0
47,42,20271.0
47,44,131638.0
47,45,1012298.0
47,48,2681.0
47,49,10492.0
47,51,3918.0
47,52,12609.0
47,53,735.0
47,54,34676.0
47,55,646.0
47,57,7726.0
47,58,255.0
47,59,79659.0
47,60,7142.0
47,62,1442.0
47,63,24161.0
47,66,1969.0
47,67,2500.0
47,68,13406.0
47,69,2686.0
47,70,34278.0
47,71,8702.0
47,72,2431.0
47,73,1886.0
47,75,3.0
47,76,6494.0
47,77,372.0
47,78,15398.0
47,79,2071.0
47,80,11488.0
47,82,15938.0
47,83,1331.0
47,84,13684.0
47,86,16283.0
47,87,5464.0
47,88,4615.0
47,89,7924.0
47,90,1596.0
47,91,4380.0
47,92,5781.0
47,94,1346.0
47,95,42.0
47,96,14542.0
47,98,1463.0
47,99,17138.0
47,100,6178.0
47,102,194.0
47,103,233.0
47,104,461.0
47,105,21366.0
47,108,4533.0
47,109,49638.0
47,110,13624.0
47,112,1057.0
47,115,1157.0
47,116,6318.0
47,117,8920.0
47,118,666.0
47,119,67089.0
47,120,72.0
47,121,849.0
47,125,1603.0
47,128,45.0
47,130,257.0
47,133,259.0
47,134,1155.0
47,136,848.0
47,139,32381.0
47,140,688.0
47,146,5681.0
47,148,426.0
47,150,558.0
47,155,2482.0
47,156,1298.0
47,157,21495.0
47,158,2617.0
47,165,15.0
47,166,2232.0
47,168,7536.0
47,170,11528.0
47,173,1793.0
47,180,1874.0
47,182,392.0
47,187,47259.0
47,193,67.0
47,212,50.0
47,213,358.0
48,2,59.0
48,3,4001.0
48,5,65.0
48,6,462.0
48,7,89.0
48,8,45.0
48,9,41.0
48,10,3.0
48,11,216.0
48,14,1758.0
48,15,7304.0
48,17,27.0
48,18,2.0
48,21,4.0
48,22,15098.0
48,23,204.0
48,25,1.0
48,26,2.0
48,27,1.0
48,30,229.0
48,31,2538.0
48,32,424.0
48,35,604.0
48,37,659.0
48,40,3968.0
48,42,316.0
48,44,14.0
48,45,7044.0
48,49,18.0
48,51,2779.0
48,52,1657.0
48,53,15.0
48,59,67.0
48,60,731.0
48,63,835.0
48,68,4784.0
48,69,255.0
48,73,125.0
48,75,76.0
48,76,29.0
48,77,316.0
48,84,231.0
48,86,1424.0
48,87,55.0
48,88,233.0
48,90,1050.0
48,105,8.0
48,109,106.0
48,112,3.0
48,117,20.0
48,121,15.0
48,150,9.0
48,156,3.0
48,170,2.0
48,173,42.0
48,178,32.0
48,182,2.0
48,187,3.0
48,193,56.0
49,2,166985.0
49,3,9331.0
49,4,218122.0
49,5,3128161.0
49,6,230949.0
49,7,6017793.0
49,8,145670.0
49,9,5650915.0
49,10,221194.0
49,11,501385.0
49,13,14948.0
49,14,379773.0
49,15,707274.0
49,16,44674.0
49,17,709951.0
49,18,902353.0
49,19,92496.0
49,21,101001.0
49,22,1093256.0
49,23,504051.0
49,25,67823.0
49,26,955260.0
49,27,1929894.0
49,28,24369.0
49,29,194715.0
49,30,372218.0
49,31,443551.0
49,32,777475.0
49,33,288490.0
49,34,25703.0
49,35,1027174.0
49,36,44444.0
49,37,54068.0
49,39,446813.0
49,40,200033.0
49,42,52228.0
49,44,866207.0
49,45,1122480.0
49,48,6069.0
49,49,9647.0
49,51,8228.0
49,52,10199.0
49,53,4372.0
49,54,18476.0
49,55,1130677.0
49,57,6883.0
49,58,10609.0
49,59,14116.0
49,60,8227.0
49,62,52865.0
49,63,6014.0
49,66,322686.0
49,67,1196.0
49,68,141303.0
49,69,5669.0
49,70,156391.0
49,71,2223.0
49,72,290.0
49,73,21162.0
49,74,1118.0
49,75,36120.0
49,76,137230.0
49,77,776.0
49,78,290209.0
49,79,4455.0
49,80,37765.0
49,82,95048.0
49,83,3015.0
49,84,52163.0
49,86,8593.0
49,87,1185.0
49,88,168209.0
49,89,276794.0
49,90,10298.0
49,91,139654.0
49,92,4.0
49,94,531527.0
49,95,179995.0
49,96,1381736.0
49,97,2979.0
49,98,2403.0
49,99,224.0
49,102,4860.0
49,103,4491.0
49,104,403.0
49,105,47534.0
49,108,656893.0
49,109,582619.0
49,110,370.0
49,112,14593.0
49,113,31015.0
49,115,565.0
49,116,6186.0
49,117,183082.0
49,119,23753.0
49,120,249.0
49,121,3340.0
49,125,22914.0
49,127,2902.0
49,128,1866.0
49,130,4945.0
49,133,20848.0
49,134,5433.0
49,136,106.0
49,139,44.0
49,140,14.0
49,146,147584.0
49,148,1121.0
49,150,55737.0
49,155,68812.0
49,156,1063.0
49,157,11253.0
49,158,7653.0
49,159,196.0
49,168,214.0
49,170,1807.0
49,173,202.0
49,178,518.0
49,180,1422.0
49,182,3654.0
49,187,108827.0
49,193,108.0
49,212,129.0
49,213,235.0
50,2,54.0
50,4,1.0
50,6,323.0
50,7,136.0
50,8,31.0
50,9,28.0
50,10,77.0
50,14,548.0
50,15,96.0
50,17,8.0
50,18,15.0
50,22,1003.0
50,23,82.0
50,26,90.0
50,27,4.0
50,30,17.0
50,31,87.0
50,32,2196.0
50,34,215.0
50,35,422.0
50,36,22.0
50,37,3.0
50,39,93.0
50,40,205.0
50,42,7.0
50,44,49.0
50,45,3924.0
50,48,83.0
50,49,5.0
50,51,4.0
50,53,12.0
50,58,4782.0
50,59,10.0
50,60,48.0
50,68,324.0
50,71,1.0
50,72,6.0
50,76,538.0
50,77,19.0
50,78,120.0
50,80,959.0
50,83,41.0
50,90,13.0
50,100,192.0
50,102,1.0
50,103,29.0
50,105,55.0
50,109,20.0
50,112,3492.0
50,116,14.0
50,117,71.0
50,119,1.0
50,125,48.0
50,134,202.0
50,150,62.0
50,156,1.0
50,166,27.0
50,178,1.0
50,187,10.0
50,212,34.0
51,2,468.0
51,3,44748.0
51,4,224.0
51,6,517.0
51,7,163.0
51,8,146.0
51,9,14.0
51,10,3.0
51,11,288.0
51,14,1476.0
51,15,6027.0
51,21,22.0
51,22,17471.0
51,25,5345.0
51,27,1103.0
51,30,316.0
51,35,39.0
51,36,5146.0
51,37,2240.0
51,40,30691.0
51,42,39.0
51,44,641.0
51,45,3700.0
51,48,13489.0
51,52,75.0
51,57,11.0
51,60,111624.0
51,62,1.0
51,63,465.0
51,68,1825.0
51,69,1387.0
51,76,4.0
51,77,18794.0
51,80,330.0
51,84,248.0
51,86,49367.0
51,87,1555.0
51,88,26349.0
51,89,5879.0
51,90,13818.0
51,146,3584.0
51,155,12.0
51,156,1.0
51,173,4.0
52,2,10230.0
52,3,27050.0
52,4,137649.0
52,5,2559.0
52,6,16698.0
52,7,4662.0
52,8,551.0
52,9,2307.0
52,10,1804.0
52,11,8235.0
52,13,4703.0
52,14,138153.0
52,15,134997.0
52,17,2193.0
52,18,6388.0
52,19,1175.0
52,21,57.0
52,22,110499.0
52,23,8054.0
52,25,12589.0
52,26,1615.0
52,27,69952.0
52,28,17958.0
52,29,443.0
52,30,59039.0
52,31,34011.0
52,32,69473.0
52,33,18334.0
52,34,930.0
52,35,152839.0
52,36,9181.0
52,37,7358.0
52,39,1874.0
52,40,225266.0
52,42,11606.0
52,44,42704.0
52,45,54561.0
52,48,31396.0
52,49,537.0
52,51,8787.0
52,53,21.0
52,55,172.0
52,57,38.0
52,59,428.0
52,60,19112.0
52,62,31480.0
52,63,22779.0
52,66,29.0
52,67,47825.0
52,68,314460.0
52,69,22166.0
52,70,10767.0
52,71,520.0
52,72,88.0
52,73,11863.0
52,74,25.0
52,76,5818.0
52,77,2504.0
52,78,9849.0
52,79,3.0
52,80,3573.0
52,82,22098.0
52,83,5696.0
52,84,556932.0
52,86,17873.0
52,87,24544.0
52,88,4417.0
52,89,559.0
52,90,43381.0
52,91,13103.0
52,92,25.0
52,94,350.0
52,96,207.0
52,98,498.0
52,99,77.0
52,100,6267.0
52,102,17.0
52,104,18.0
52,105,720.0
52,108,12.0
52,109,2325.0
52,110,3835.0
52,112,53.0
52,116,3112.0
52,117,3597.0
52,118,8.0
52,119,76.0
52,121,3216.0
52,125,765.0
52,133,1631.0
52,134,147.0
52,136,8.0
52,139,19.0
52,146,7661.0
52,148,2244.0
52,150,317.0
52,155,326.0
52,156,34.0
52,157,29.0
52,158,200.0
52,168,6691.0
52,170,26.0
52,173,11.0
52,178,2.0
52,180,53.0
52,182,2.0
52,187,469.0
53,5,54.0
53,14,4.0
53,17,31.0
53,22,10.0
53,27,57.0
53,35,66.0
53,37,20.0
53,45,503.0
53,48,80.0
53,82,444.0
53,102,7.0
53,136,12.0
53,187,1.0
53,193,17.0
54,3,712.0
54,4,76250.0
54,5,3207.0
54,6,931.0
54,7,82356.0
54,8,7.0
54,9,82190.0
54,10,159.0
54,11,666.0
54,13,618.0
54,14,183441.0
54,15,60678.0
54,17,1268.0
54,18,14509.0
54,21,23.0
54,22,41912.0
54,23,3357.0
54,25,75.0
54,26,45688.0
54,27,494917.0
54,28,526.0
54,30,12181.0
54,32,7347.0
54,34,591.0
54,35,62803.0
54,37,1767.0
54,39,10395.0
54,40,16883.0
54,42,830.0
54,44,77033.0
54,45,60830.0
54,48,84.0
54,49,69.0
54,51,86.0
54,52,1387.0
54,57,13656.0
54,58,4.0
54,59,26.0
54,60,408.0
54,63,143.0
54,68,70.0
54,69,107.0
54,70,97.0
54,76,207.0
54,78,4470.0
54,80,108.0
54,82,8419.0
54,84,291.0
54,86,109.0
54,87,1.0
54,88,9280.0
54,90,119.0
54,91,7046.0
54,94,579.0
54,100,1426.0
54,105,163.0
54,109,103.0
54,116,157.0
54,117,232.0
54,118,6208.0
54,121,1.0
54,134,720.0
54,146,153.0
54,148,1.0
54,150,139.0
54,156,1.0
54,158,15.0
54,168,138.0
54,170,491.0
54,187,25.0
55,1,213.0
55,2,24867.0
55,3,1619.0
55,4,696054.0
55,5,21784.0
55,6,346048.0
55,7,15861.0
55,8,4658.0
55,9,5167.0
55,10,6036.0
55,11,10998.0
55,13,30050.0
55,14,59253.0
55,15,237135.0
55,16,8345.0
55,17,3142.0
55,18,966.0
55,21,1716.0
55,22,126420.0
55,23,449289.0
55,25,32776.0
55,26,3025.0
55,27,108103.0
55,28,685.0
55,29,115.0
55,30,6646.0
55,31,73927.0
55,32,114562.0
55,33,3587.0
55,34,2272.0
55,35,125934.0
55,36,41405.0
55,37,113298.0
55,39,689.0
55,40,5282.0
55,42,7590.0
55,44,331118.0
55,45,2184837.0
55,48,302.0
55,49,9555.0
55,51,2279.0
55,52,144.0
55,53,60.0
55,54,247.0
55,55,231.0
55,57,543.0
55,58,12522.0
55,59,63.0
55,60,5827.0
55,62,53.0
55,63,2112.0
55,66,157121.0
55,67,4.0
55,68,9339.0
55,70,2854.0
55,71,336.0
55,72,69.0
55,73,60.0
55,74,65.0
55,75,111.0
55,76,88311.0
55,77,159.0
55,78,3182.0
55,79,137.0
55,80,46026.0
55,82,18216.0
55,83,567.0
55,84,6132.0
55,86,4038.0
55,87,1459.0
55,88,6332.0
55,89,30657.0
55,90,493.0
55,91,8.0
55,92,5002.0
55,94,167667.0
55,95,12887.0
55,96,143575.0
55,97,4595.0
55,99,90.0
55,100,769.0
55,102,2188.0
55,103,29523.0
55,104,102.0
55,105,5953.0
55,108,145671.0
55,109,16194.0
55,110,16681.0
55,112,21929.0
55,113,469.0
55,115,434.0
55,116,2107.0
55,117,17614.0
55,119,125.0
55,120,3923.0
55,121,19.0
55,125,17.0
55,127,26062.0
55,128,1843.0
55,130,6962.0
55,133,1933.0
55,134,636.0
55,136,289.0
55,139,378.0
55,146,1682.0
55,148,85.0
55,150,49.0
55,155,15.0
55,156,54.0
55,157,1.0
55,158,371.0
55,159,1.0
55,168,2802.0
55,178,702.0
55,182,22.0
55,187,731.0
55,193,50.0
55,213,26.0
56,2,17.0
56,4,92.0
56,5,6.0
56,6,136.0
56,7,23.0
56,9,22.0
56,10,1.0
56,14,6301.0
56,15,1117.0
56,17,786.0
56,22,184.0
56,23,14.0
56,25,18.0
56,26,13.0
56,27,1536.0
56,28,88.0
56,32,294.0
56,33,404.0
56,34,5227.0
56,35,44.0
56,37,1.0
56,40,69.0
56,42,13.0
56,44,49.0
56,45,1741.0
56,48,2.0
56,49,16.0
56,51,1.0
56,58,19.0
56,60,8.0
56,68,329.0
56,76,44.0
56,78,1.0
56,80,14.0
56,83,6.0
56,96,5.0
56,109,253.0
56,112,6.0
56,117,2.0
56,120,1.0
56,128,1.0
56,134,21.0
56,150,1.0
56,155,163.0
56,158,47.0
57,4,1601.0
57,5,2.0
57,6,3.0
57,7,320.0
57,8,23.0
57,9,294.0
57,10,3.0
57,11,61.0
57,14,2237.0
57,15,5556.0
57,17,5186.0
57,18,320.0
57,22,3397.0
57,23,17.0
57,25,2.0
57,26,5557.0
57,27,7.0
57,28,224.0
57,30,1425.0
57,31,12.0
57,32,42.0
57,35,4443.0
57,36,76.0
57,37,272.0
57,39,6.0
57,40,3312.0
57,42,54.0
57,44,4737.0
57,45,4962.0
57,48,6.0
57,49,190.0
57,51,227.0
57,54,7286.0
57,60,134.0
57,63,96.0
57,68,152.0
57,78,799.0
57,80,1.0
57,82,297.0
57,84,932.0
57,90,67.0
57,109,3907.0
57,118,413.0
57,134,2.0
57,168,1122.0
57,187,101.0
57,193,35.0
58,2,7031.0
58,3,1442.0
58,4,440433.0
58,5,5597.0
58,6,223978.0
58,7,19954.0
58,8,730.0
58,9,16430.0
58,10,2687.0
58,11,1682.0
58,13,347.0
58,14,29838.0
58,15,142610.0
58,16,145701.0
58,17,309.0
58,18,3077.0
58,19,1269.0
58,21,12850.0
58,22,147180.0
58,23,34323.0
58,25,1361.0
58,26,2258.0
58,27,391406.0
58,29,637.0
58,30,1742.0
58,31,5706.0
58,32,78416.0
58,33,22292.0
58,34,451.0
58,35,72216.0
58,36,37818.0
58,37,57260.0
58,39,2333.0
58,40,16419.0
58,42,6284.0
58,44,300316.0
58,45,1445576.0
58,48,749.0
58,49,776.0
58,51,1048.0
58,52,694.0
58,53,7.0
58,54,12.0
58,55,13297.0
58,57,30.0
58,59,35.0
58,60,4919.0
58,62,31.0
58,63,175.0
58,66,2090.0
58,68,6326.0
58,69,463.0
58,70,1512.0
58,71,17.0
58,72,48.0
58,73,24.0
58,76,121692.0
58,77,130.0
58,78,2725.0
58,79,152576.0
58,80,33775.0
58,82,71053.0
58,83,775.0
58,84,1994.0
58,86,4894.0
58,87,313.0
58,88,1367.0
58,89,9868.0
58,90,572.0
58,91,1537.0
58,92,4.0
58,94,12273.0
58,95,30.0
58,96,6773.0
58,97,88796.0
58,98,41.0
58,100,302.0
58,102,3061.0
58,103,11687.0
58,105,1657.0
58,108,676.0
58,109,1304.0
58,112,18900.0
58,113,12.0
58,115,28.0
58,116,601.0
58,117,29461.0
58,120,856.0
58,121,19.0
58,125,181.0
58,127,2627.0
58,128,7008.0
58,130,3668.0
58,133,119.0
58,134,113.0
58,136,2724.0
58,140,107.0
58,146,915.0
58,148,91.0
58,150,18.0
58,156,67.0
58,157,1.0
58,158,227.0
58,173,4.0
58,178,157.0
58,182,11.0
58,212,32.0
59,2,17100.0
59,3,76.0
59,4,344967.0
59,5,58853.0
59,6,181135.0
59,7,111273.0
59,8,16923.0
59,9,88262.0
59,10,6088.0
59,11,19.0
59,13,4457.0
59,14,627076.0
59,15,384525.0
59,17,163992.0
59,18,43726.0
59,19,419.0
59,21,67.0
59,22,222958.0
59,23,13335.0
59,25,840.0
59,26,145984.0
59,27,1101029.0
59,28,1563.0
59,29,1497.0
59,30,138974.0
59,31,62.0
59,32,205134.0
59,33,690.0
59,34,39369.0
59,35,226365.0
59,36,547.0
59,37,15072.0
59,39,22231.0
59,40,95042.0
59,42,87849.0
59,44,134558.0
59,45,893008.0
59,48,149.0
59,49,1431.0
59,51,418.0
59,52,5112.0
59,53,10.0
59,54,11514.0
59,55,77.0
59,57,1575.0
59,60,1819.0
59,63,20670.0
59,66,916.0
59,68,25491.0
59,69,2353.0
59,70,10010.0
59,71,279.0
59,73,73.0
59,74,313.0
59,76,15200.0
59,77,4.0
59,78,11949.0
59,79,1.0
59,80,1452.0
59,82,22914.0
59,83,1892.0
59,84,4608.0
59,86,11097.0
59,87,3499.0
59,88,11.0
59,89,648.0
59,90,658.0
59,91,17835.0
59,94,444.0
59,98,2826.0
59,102,27.0
59,108,266.0
59,109,29358.0
59,110,105.0
59,112,55.0
59,113,34.0
59,116,1411.0
59,117,32245.0
59,118,45.0
59,119,12122.0
59,121,204.0
59,134,1.0
59,146,250.0
59,150,2738.0
59,156,16.0
59,157,16232.0
59,158,19.0
59,168,26.0
59,170,93106.0
59,173,10077.0
59,180,5887.0
59,182,23.0
59,187,46785.0
59,193,336.0
59,213,537.0
60,2,8343.0
60,3,40646.0
60,4,823.0
60,5,1726.0
60,6,6044.0
60,7,3947.0
60,8,3624.0
60,9,173.0
60,10,150.0
60,11,233.0
60,14,6328.0
60,15,54356.0
60,17,1.0
60,18,2168.0
60,19,429.0
60,21,4.0
60,22,68499.0
60,25,10728.0
60,27,3411.0
60,30,10274.0
60,31,1652.0
60,32,21852.0
60,33,7486.0
60,34,241.0
60,35,5512.0
60,36,6048.0
60,37,5446.0
60,39,1.0
60,40,22546.0
60,42,1822.0
60,44,10330.0
60,45,22568.0
60,48,15527.0
60,49,19.0
60,51,408142.0
60,52,3847.0
60,57,11.0
60,62,2.0
60,63,10071.0
60,68,36690.0
60,69,50936.0
60,70,680.0
60,72,45.0
60,73,780.0
60,76,1288.0
60,77,22648.0
60,78,3199.0
60,80,675.0
60,82,98.0
60,83,315.0
60,84,9127.0
60,86,68995.0
60,87,9274.0
60,88,168594.0
60,89,1642.0
60,90,40103.0
60,91,7488.0
60,96,129.0
60,98,6.0
60,100,683.0
60,102,14.0
60,105,213.0
60,108,25.0
60,109,1275.0
60,110,337.0
60,116,730.0
60,117,260.0
60,121,1270.0
60,133,1122.0
60,134,1.0
60,146,1617.0
60,148,180.0
60,180,28.0
60,182,5.0
61,2,3507.0
61,3,2075.0
61,4,8250.0
61,5,1438.0
61,6,8646.0
61,7,255405.0
61,8,23633.0
61,9,230702.0
61,10,1069.0
61,11,509.0
61,14,7748.0
61,15,20842.0
61,16,465.0
61,17,336.0
61,18,205.0
61,21,165.0
61,22,17815.0
61,23,6245.0
61,25,3294.0
61,26,663.0
61,27,33282.0
61,28,6.0
61,29,251.0
61,30,863.0
61,31,1471.0
61,32,53200.0
61,33,287.0
61,34,3256.0
61,35,95223.0
61,36,725.0
61,37,30856.0
61,39,941.0
61,40,1318.0
61,42,11744.0
61,44,19578.0
61,48,88.0
61,49,2139.0
61,51,15.0
61,52,664.0
61,53,47.0
61,54,6.0
61,55,769.0
61,57,262.0
61,58,18.0
61,59,19.0
61,60,536.0
61,62,6129.0
61,63,1170.0
61,66,76.0
61,67,28.0
61,68,3245.0
61,69,79.0
61,71,102.0
61,73,1.0
61,76,5092.0
61,77,55.0
61,78,738.0
61,79,1.0
61,80,1490.0
61,82,18912.0
61,83,111.0
61,84,235.0
61,86,754.0
61,87,987.0
61,88,50.0
61,89,3395.0
61,90,91.0
61,91,68.0
61,94,167.0
61,95,593.0
61,96,6666.0
61,97,29.0
61,98,434.0
61,100,70.0
61,102,71.0
61,103,517.0
61,105,850.0
61,108,641.0
61,109,1040.0
61,112,21.0
61,116,165.0
61,117,259.0
61,125,38.0
61,127,69.0
61,128,134.0
61,133,3.0
61,134,722.0
61,136,77.0
61,139,4.0
61,140,1.0
61,146,5.0
61,148,220.0
61,150,201.0
61,155,4.0
61,156,171.0
61,157,5.0
61,158,1364.0
61,165,1.0
61,166,31.0
61,178,16.0
61,182,52.0
61,187,358.0
62,2,3561.0
62,3,8811.0
62,4,12344.0
62,5,51.0
62,6,2196.0
62,7,4856.0
62,8,3480.0
62,9,384.0
62,10,878.0
62,11,2645.0
62,13,3030.0
62,14,6143.0
62,15,36245.0
62,17,83.0
62,18,75.0
62,19,5924.0
62,21,1079.0
62,22,5866.0
62,23,206.0
62,25,3007.0
62,26,886.0
62,27,13181.0
62,28,60.0
62,29,743.0
62,30,16931.0
62,31,7.0
62,32,10458.0
62,33,8728.0
62,34,929.0
62,35,1574.0
62,36,6541.0
62,37,614.0
62,39,100.0
62,40,37693.0
62,42,5001.0
62,44,55351.0
62,45,3386.0
62,48,607.0
62,51,106.0
62,52,13399.0
62,54,144.0
62,59,1.0
62,60,1000.0
62,63,2024.0
62,67,10.0
62,68,69649.0
62,69,12091.0
62,70,17301.0
62,71,324.0
62,73,196.0
62,77,1.0
62,78,74.0
62,80,1861.0
62,82,110.0
62,83,6.0
62,84,12330.0
62,86,569.0
62,87,2886.0
62,88,351.0
62,89,317.0
62,90,41.0
62,91,64.0
62,98,270.0
62,102,5.0
62,104,57.0
62,105,4.0
62,109,121.0
62,110,148.0
62,113,43.0
62,116,254.0
62,117,186.0
62,119,170.0
62,121,1468.0
62,125,801.0
62,130,33.0
62,134,612.0
62,138,75.0
62,139,106.0
62,140,114.0
62,146,1665.0
62,148,1640.0
62,150,246.0
62,156,40.0
62,158,1521.0
62,166,23.0
62,170,30.0
62,173,2.0
62,178,16.0
62,187,2.0
62,193,113.0
62,212,78.0
63,2,4692.0
63,3,329408.0
63,4,71709.0
63,5,701.0
63,6,9375.0
63,7,23929.0
63,8,1096.0
63,9,21139.0
63,10,1569.0
63,11,47527.0
63,13,27324.0
63,14,160877.0
63,15,1032837.0
63,17,1423.0
63,18,6229.0
63,19,194.0
63,21,28488.0
63,22,389562.0
63,23,48222.0
63,25,25254.0
63,26,1365.0
63,27,99526.0
63,28,59.0
63,29,974.0
63,30,517492.0
63,31,3498.0
63,32,100630.0
63,33,26173.0
63,34,373.0
63,35,52092.0
63,36,65016.0
63,37,34774.0
63,39,13029.0
63,40,18707.0
63,42,23707.0
63,44,350778.0
63,45,33066.0
